,Baso,Ccr7_DC,Eos,Erythroid,Lymphoid,Mast,Meg,Monocyte,Neutrophil,pDC,clone_id,13k_cb
56872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5710,56872
56907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_4115,56907
56918,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_2493,56918
56928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5262,56928
56939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_159,56939
56951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2902,56951
57051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Clone_5618,57051
57085,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_3375,57085
57102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,Clone_3179,57102
57146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_370,57146
57148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5616,57148
57182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2484,57182
57222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_3120,57222
57224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_331,57224
57231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_4210,57231
57267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1015,57267
57305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2688,57305
57322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_5685,57322
57382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2863,57382
57470,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_1532,57470
57491,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_4655,57491
57497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_134,57497
57536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_2446,57536
57540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_1689,57540
57541,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_1913,57541
57542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_4768,57542
57555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_3390,57555
57567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5637,57567
57581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1546,57581
57606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_950,57606
57607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,Clone_1292,57607
57647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_1728,57647
57683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_1380,57683
57730,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_3589,57730
57759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1272,57759
57762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Clone_5605,57762
57771,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_5300,57771
57801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_2446,57801
57807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2378,57807
57832,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,Clone_3136,57832
57869,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,Clone_99,57869
57880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2296,57880
57894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_98,57894
57956,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_3746,57956
57981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_3372,57981
58017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_5552,58017
58092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_4655,58092
58119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_3421,58119
58121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_21,58121
58177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_2750,58177
58207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_712,58207
58211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_5833,58211
58252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_3750,58252
58293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4279,58293
58322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2694,58322
58333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Clone_5618,58333
58345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2704,58345
58364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5716,58364
58365,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,Clone_1360,58365
58372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3465,58372
58399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_567,58399
58403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_3155,58403
58417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Clone_5605,58417
58474,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,Clone_841,58474
58497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_4512,58497
58559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,Clone_604,58559
58605,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_5030,58605
58615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_2431,58615
58676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1111,58676
58677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,Clone_4411,58677
58690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2304,58690
58713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2497,58713
58800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2505,58800
58827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_1913,58827
58842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.8571428571428571,0.0,Clone_1985,58842
58860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4707,58860
58861,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_5552,58861
58862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2383,58862
58895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1919,58895
58934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_3452,58934
58944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3000,58944
58956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5414,58956
58968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2763,58968
58970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_1029,58970
59003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3541,59003
59009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Clone_5605,59009
59045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_1489,59045
59063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_375,59063
59065,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_648,59065
59088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1507,59088
59095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2352,59095
59130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2504,59130
59168,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,0.0,Clone_1441,59168
59171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.1818181818181818,0.0,Clone_5104,59171
59182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_1690,59182
59208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_4188,59208
59209,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,Clone_5041,59209
59246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5710,59246
59287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_72,59287
59319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_1627,59319
59324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1783,59324
59398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.8333333333333334,0.0,Clone_3560,59398
59405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_4512,59405
59431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_4018,59431
59470,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,Clone_4087,59470
59480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5206,59480
59545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_2116,59545
59549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.1666666666666666,0.0,Clone_5387,59549
59620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3704,59620
59658,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_2450,59658
59668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_567,59668
59699,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_5527,59699
59705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_251,59705
59733,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_498,59733
59737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4554,59737
59739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_3319,59739
59767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_4286,59767
59768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_701,59768
59770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,Clone_513,59770
59792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_1690,59792
59809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_3451,59809
59812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.125,0.0,Clone_38,59812
59816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5262,59816
59841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Clone_2946,59841
59920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2558,59920
59925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0833333333333333,0.0,Clone_1453,59925
59936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_72,59936
59964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4178,59964
60003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,Clone_4567,60003
60013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2549,60013
60030,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_3867,60030
60042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3385,60042
60086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3496,60086
60120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_5790,60120
60121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1482,60121
60122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_776,60122
60160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_898,60160
60164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,Clone_604,60164
60211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1792,60211
60221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_2431,60221
60238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4150,60238
60243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5278,60243
60280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2670,60280
60295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_5211,60295
60297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_3316,60297
60309,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_3080,60309
60322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3605,60322
60365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_72,60365
60403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4872,60403
60437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2505,60437
60438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_5311,60438
60439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3481,60439
60442,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_3787,60442
60457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_5629,60457
60478,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Clone_3211,60478
60483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3876,60483
60488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5123,60488
60496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_5380,60496
60508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_435,60508
60515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_39,60515
60527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_39,60527
60558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4344,60558
60566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_1807,60566
60572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_4428,60572
60584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_551,60584
60585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_1153,60585
60602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_98,60602
60624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_5007,60624
60636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.8571428571428571,0.0,Clone_1985,60636
60699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2293,60699
60707,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_3767,60707
60743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.1818181818181818,0.0,Clone_5104,60743
60796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4358,60796
60814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4638,60814
60848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_4100,60848
60888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2362,60888
60889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3333,60889
60891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_4518,60891
60905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5710,60905
60962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2549,60962
60966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_3120,60966
60978,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_2185,60978
60999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2782,60999
61052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3780,61052
61069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_4291,61069
61103,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.9375,0.0,0.0,Clone_557,61103
61149,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Clone_578,61149
61184,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,0.0,Clone_1441,61184
61305,0.0,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.0,0.2352941176470588,0.0,Clone_958,61305
61341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_3117,61341
61355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_746,61355
61379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_159,61379
61384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_4848,61384
61417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_1018,61417
61423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_775,61423
61450,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,Clone_843,61450
61463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_5657,61463
61479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,Clone_2291,61479
61487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_3599,61487
61520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2257,61520
61526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5057,61526
61635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_712,61635
61659,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_1976,61659
61704,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_1350,61704
61722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_2352,61722
61742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.125,0.0,Clone_641,61742
61743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3729,61743
61746,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_3589,61746
61754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clone_4754,61754
61796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3227,61796
61816,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_3065,61816
61819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5490,61819
61858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_849,61858
61861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_831,61861
61874,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_4291,61874
68480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_799,68480
68482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1568627450980392,0.8431372549019608,0.0,Clone_1978,68482
68483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Clone_1614,68483
68486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_5591,68486
68487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Clone_4550,68487
68488,0.935483870967742,0.0,0.0,0.0,0.0,0.032258064516129,0.0,0.032258064516129,0.0,0.0,Clone_5281,68488
68490,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,0.0,Clone_1441,68490
68496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Clone_5801,68496
68497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5858,68497
68500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_5590,68500
68501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_614,68501
68502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5048,68502
68506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,Clone_593,68506
68509,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,Clone_650,68509
68513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_672,68513
68516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,Clone_1962,68516
68522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_3324,68522
68527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_5390,68527
68529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_105,68529
68533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_1145,68533
68537,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_4543,68537
68538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_1312,68538
68540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_672,68540
68541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_5265,68541
68543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5315,68543
68546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_4013,68546
68548,0.925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.037037037037037,0.0,Clone_5025,68548
68550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_1775,68550
68551,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Clone_5792,68551
68565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_1527,68565
68570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_5858,68570
68572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_4873,68572
68574,0.0,0.0,0.0,0.0,0.0,0.0208333333333333,0.0208333333333333,0.0,0.9583333333333334,0.0,Clone_2190,68574
68577,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,Clone_3265,68577
68590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5641025641025641,0.4358974358974359,0.0,Clone_2673,68590
68591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_2877,68591
68592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_3806,68592
68596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2424242424242424,0.7575757575757576,0.0,Clone_4248,68596
68601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695652173913043,0.1304347826086956,0.0,Clone_591,68601
68602,0.0,0.0,0.0,0.0,0.0,0.0263157894736842,0.0,0.2763157894736842,0.6973684210526315,0.0,Clone_3869,68602
68603,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,Clone_2891,68603
68606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Clone_3765,68606
68613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Clone_390,68613
